School ID,School Short Name,School Name,Street Address,City,State,ZIP,Phone Number,Website,Managed By Network,Geographic Network,School Track,Overall Rating,On Probation,Years on Probation,NWEA or Scantron,Growth Overall Level,Growth Overall Reading and Math,Reading Growth Grade 3,Reading Growth Grade 4,Reading Growth Grade 5,Reading Growth Grade 6,Reading Growth Grade 7,Reading Growth Grade 8,Reading Growth All Grades,Math Growth Grade 3,Math Growth Grade 4,Math Growth Grade 5,Math Growth Grade 6,Math Growth Grade 7,Math Growth Grade 8,Math Growth All Grades,Student Performance Level,Student Performance Reading and Math,Reading Performance Grade 3,Reading Performance Grade 4,Reading Performance Grade 5,Reading Performance Grade 6,Reading Performance Grade 7,Reading Performance Grade 8,Reading Performance All Grades,Math Performance Grade 3,Math Performance Grade 4,Math Performance Grade 5,Math Performance Grade 6,Math Performance Grade 7,Math Performance Grade 8,Math Performance All Grades,Overall Foundation,Involved Families,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safety,Misconducts Resulting in Suspensions 2011 - Percent,Misconducts Resulting in Suspensions 2012 - Percent,Average Days of Suspension 2011,Average Days of Suspension 2012,Student Attendance 2011 - Percent,Student Attendance 2012 - Percent,Teacher Attendance 2011 - Percent,Teacher Attendance 2012 - Percent,Healthy School Certified,Blue Ribbon Award,X Coordinate,Y Coordinate,Latitude,Longitude,Location
610116,Parkside,Parkside Elementary Community Academy,6938 S East End Ave,Chicago,IL,60649,(773) 535-0940,http://www.parkside.cps.k12.il.us,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 3,Yes,6,Scantron,Below Average,35.9,11.8,25,51.6,24,32.3,65.5,34.8,27.8,14.8,50,52,33.3,46.4,36.9,Far Below Average,17.7,5.7,3.6,18.8,22.2,14.7,32.3,16,10.8,3.6,28.1,28.6,20,25.8,19.4,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Weak,39.6,57.7,1.9,2.1,89.8,89.2,94.9,94.1,No,No,1188940.542,1859149.081,-87.58299131,41.76856599,"(-87.58299131, 41.76856599)"
610117,Pasteur,Louis Pasteur Elementary School,5825 S Kostner Ave,Chicago,IL,60629,(773) 535-2270,http://www.pasteur.cps.k12.il.us,Midway Elementary Network,Midway Elementary Network,Track E,Level 2,No,0,NWEA,Above Average,62.1,55.8,56.9,79.5,57.3,46.2,54.9,58.7,73.5,61.5,69.7,75,52.3,57.8,65.5,Below Average,43.9,28.9,45.1,52.1,46.5,45,51.9,44.8,43.4,44.2,45.2,39.5,39.6,46.7,43.1,Partially Organized,Not Enough Data,Weak,Weak,Not Enough Data,Not Enough Data,Neutral,93.5,71.2,3.9,2.3,95,95.9,95.8,96.3,Yes,No,1148072.928,1865505.479,-87.73262962,41.78688968,"(-87.73262962, 41.78688968)"
610119,Peabody,Elizabeth Peabody Elementary School,1444 W Augusta Blvd,Chicago,IL,60622,(773) 534-4170,,Fulton Elementary Network,Fulton Elementary Network,Standard,Level 3,Yes,1,Scantron,Average,47.4,44.8,55,40,42.9,32,42.3,42.5,62.1,54.5,44,52.6,40,60,52.4,Far Below Average,27.8,20,20.8,23.1,20.8,29.6,40.7,25.9,30,30.8,40,4.2,25.9,46.2,29.7,Partially Organized,Not Enough Data,Weak,Weak,Not Enough Data,Not Enough Data,Neutral,70,77.1,1.1,1.4,95.2,93.8,97,95.1,Yes,No,1166416.965,1906812.638,-87.66419014,41.89986912,"(-87.66419014, 41.89986912)"
610120,Peck,Ferdinand Peck Elementary School,3826 W 58th St,Chicago,IL,60629,(773) 535-2450,http://www.peck.cps.k12.il.us,Midway Elementary Network,Midway Elementary Network,Track E,Level 1,No,0,Scantron,Above Average,60.4,49,52.3,56.7,66.7,65,68.3,59.1,54.8,64.3,62.4,48.8,57.7,85,61.7,Average,46.3,36.1,31.1,41.1,43.5,48.4,47.5,41,38.6,48.1,64,51.5,42.1,67.5,51.7,Well-organized,Strong,Neutral,Strong,Strong,Strong,Strong,90,96.7,3.8,2.5,96.3,94.9,97.2,96.3,No,No,1151726.72,1865909.055,-87.71922211,41.78792632,"(-87.71922211, 41.78792632)"
610121,Irving,Washington Irving Elementary School,749 S Oakley Blvd,Chicago,IL,60612,(773) 534-7295,http://www.irving.cps.k12.il.us,Fulton Elementary Network,Fulton Elementary Network,Track E,Level 2,No,0,Scantron,Above Average,56,54,37.8,40.9,66,51,49,50.2,60.8,60.9,70.5,63.5,44.7,71.7,61.9,Below Average,43.3,34.6,32.6,35.6,35.3,51,51,40.1,28.8,41.3,46.7,51.9,48.9,62.5,46.6,Not Yet Organized,Weak,Weak,Neutral,Weak,Weak,Neutral,43.9,61.3,1.9,1.7,95.6,94.8,95.9,96.1,No,No,1161216.391,1896475.332,-87.68357939,41.87161238,"(-87.68357939, 41.87161238)"
610122,Peirce,Helen Peirce International Studies ES,1423 W Bryn Mawr Ave,Chicago,IL,60660,(773) 534-2440,http://www.peirce.cps.k12.il.us,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,63.4,60.6,69.6,58.2,63.4,57.5,77.9,64.5,69.1,81.2,83.6,65.9,23.3,51.9,62.3,Above Average,58.8,49,51.4,52.9,56,61.6,67.5,56.2,50,74.3,70,71.4,49.3,57.1,61.5,Organized,Strong,Neutral,Neutral,Neutral,Strong,Strong,50.8,14.6,2.3,2,96.7,95.7,95.8,96.3,Pending,No,1165723.804,1937258.243,-87.66586537,41.98342819,"(-87.66586537, 41.98342819)"
610123,Penn,William Penn Elementary School,1616 S Avers Ave,Chicago,IL,60623,(773) 534-1665,http://www.penn.cps.k12.il.us,Austin-North Lawndale Elementary Network,Austin-North Lawndale Elementary Network,Track E,Level 3,Yes,6,Scantron,Above Average,60.8,45,56.3,48,55.3,59.1,57.1,53,48.7,75,69.2,66.7,72.7,88.9,68.6,Far Below Average,27.6,22,28.6,33.3,12.2,34.6,19.4,23.9,2.6,28.6,32.1,28.6,64,46.9,31.3,Organized,Not Enough Data,Neutral,Strong,Not Enough Data,Not Enough Data,Weak,74.1,62.5,2.3,2.8,91.8,93.3,95.2,94.9,No,No,1150967.365,1891574.242,-87.72133609,41.85836995,"(-87.72133609, 41.85836995)"
610124,"Washington, H",Harold Washington Elementary School,9130 S University Ave,Chicago,IL,60619,(773) 535-6225,http://www.washingtonh.cps.k12.il.us,Skyway Elementary Network,Skyway Elementary Network,Standard,Level 2,No,0,NWEA,Average,54.6,47.4,63.4,77.3,48.2,41.3,43.9,51.9,50.8,70.7,65.9,69.6,51.6,41.8,57.4,Below Average,33.2,26.8,45.8,50,24.2,40.3,27.9,34.7,23.9,45.8,30,28.8,40.3,25,31.8,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Weak,94.1,95.2,4,3.4,96.1,95.8,96.2,95.5,No,No,1185436.746,1844530.731,-87.59629327,41.72853492,"(-87.59629327, 41.72853492)"
610125,Ruiz,Irma C Ruiz Elementary School,2410 S Leavitt St,Chicago,IL,60608,(773) 535-4825,http://www.ruizelementaryschool.org,Pilsen-Little Village Elementary Network,Pilsen-Little Village Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,55.5,42.7,47.6,60.4,45.8,50,71,52.7,51.8,40,68.9,61.4,56.2,68.6,58.3,Below Average,33.7,24.7,28.7,33,41.3,32.1,38.8,32.7,23.6,16.5,30,37.5,51.9,54.9,34.8,Moderately Organized,Neutral,Weak,Neutral,Neutral,Strong,Neutral,14.2,32.9,2.8,3.4,95.5,94.4,95,94.2,Yes,No,1162043.649,1887912.321,-87.68078114,41.84809742,"(-87.68078114, 41.84809742)"
610126,Pershing,John J Pershing Elementary Humanities Magnet,3113 S Rhodes Ave,Chicago,IL,60616,(773) 534-9272,http://www.pershing.cps.k12.il.us,Burnham Park Elementary Network,Burnham Park Elementary Network,Standard,Level 2,No,0,NWEA,Above Average,58.9,47.9,,,,,,47.9,70.2,,,,,,70.2,Below Average,38.4,38,,,,,,38,38.8,,,,,,38.8,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,93.6,97.9,1.8,1.8,95.5,93.9,96.7,95.7,No,No,1180449.204,1884392.316,-87.61334083,41.83803465,"(-87.61334083, 41.83803465)"
610127,Peterson,Mary Gage Peterson Elementary School,5510 N Christiana Ave,Chicago,IL,60625,(773) 534-5070,http://www.marygagepeterson.net,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 1,No,0,NWEA,Above Average,64.9,59.7,56.6,70,69,85.7,66.7,67.5,83.6,48.2,58.2,55.8,74,60.7,62.4,Above Average,57.8,54.1,47.7,49.5,69,70.6,65.9,59.1,55.4,47.1,51.1,60.7,63.2,62.6,56.6,Moderately Organized,Neutral,Strong,Strong,Weak,Weak,Neutral,76.9,62.4,1.6,2.1,95.5,95.2,96.7,96.7,Yes,No,1153016.828,1936489.312,-87.71261988,41.98158041,"(-87.71261988, 41.98158041)"
610128,Garvey,Marcus Moziah Garvey Elementary School,10309 S Morgan St,Chicago,IL,60643,(773) 535-2763,http://www.garvey.cps.k12.il.us,Rock Island Elementary Network,Rock Island Elementary Network,Track E,Level 3,Yes,1,Scantron,Average,50.5,37.1,21.2,65.7,66,56.8,52.5,51.1,60,33.3,31.4,51.1,68.4,52.5,50,Below Average,42.9,32.4,36.4,31.6,52.1,61.5,46.3,44.1,48.6,30.3,18.4,41.7,62.5,46.3,41.8,Organized,Not Enough Data,Strong,Strong,Not Enough Data,Not Enough Data,Strong,74,92.7,2.4,2.6,94,92.3,96,96.7,No,No,1171511.646,1836420.671,-87.64754034,41.7065956,"(-87.64754034, 41.7065956)"
610129,Pickard,Josiah Pickard Elementary School,2301 W 21st Pl,Chicago,IL,60608,(773) 535-7280,http://www.pickard.cps.k12.il.us,Pilsen-Little Village Elementary Network,Pilsen-Little Village Elementary Network,Track E,Level 2,No,0,Scantron,Above Average,59,61.6,70.9,52.4,41.2,75.5,64.5,61.3,75,33.9,65,47.1,62.3,48.4,56.7,Below Average,39.4,27.2,19.3,22.2,41.2,47.3,23.5,30.3,42,38.6,51.1,51,61.8,51.4,48.5,Moderately Organized,Neutral,Not Enough Data,Not Enough Data,Neutral,Neutral,Not Enough Data,69.6,86.4,1.7,1.8,95.8,96.2,96.4,96.4,No,No,1161333.371,1889647.219,-87.6833397,41.85287295,"(-87.6833397, 41.85287295)"
610130,Pirie,John T Pirie Fine Arts & Academic Center ES,650 E 85th St,Chicago,IL,60619,(773) 535-3435,,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 1,No,0,Scantron,Below Average,42.9,34,34.1,53.7,58.3,,,45,51.1,28.9,25.6,54.2,,,40.8,Below Average,36.4,34,34,46.7,46.2,,,40.1,26,24,22.7,55.8,,,32.7,Moderately Organized,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,92.9,68.8,2.3,2,93.5,94,95.4,95.6,No,No,1182225.898,1848815.302,-87.60792289,41.74036711,"(-87.60792289, 41.74036711)"
610131,Plamondon,Ambrose Plamondon Elementary School,2642 W 15th Pl,Chicago,IL,60608,(773) 534-1789,,Austin-North Lawndale Elementary Network,Austin-North Lawndale Elementary Network,Track E,Level 2,No,0,Scantron,Average,45.6,50,38.9,43.5,64,64.3,53.8,52.4,16.7,55.6,21.7,59.3,25,42.9,39.1,Below Average,39.1,25,22.2,41.7,32.1,64.3,42.9,37.3,16.7,26.3,40,50,75,26.7,40.9,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Weak,,,,,96.9,97.1,96.6,93.5,No,No,1158816.302,1892329.996,-87.69250468,41.86028668,"(-87.69250468, 41.86028668)"
610132,Poe,Edgar Allan Poe Elementary Classical School,10538 S Langley Ave,Chicago,IL,60628,(773) 535-5525,http://www.poe.cps.k12.il.us,Lake Calumet Elementary Network,Lake Calumet Elementary Network,Standard,Level 1,No,0,NWEA,Above Average,68.5,74.1,66.7,75,51.7,,,66.7,85.2,59.3,85.7,51.7,,,70.3,Far Above Average,91.4,92.6,92.6,89.3,93.1,,,91.9,92.6,85.2,89.3,96.6,,,91,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,,,,,97.6,98,97.2,96.2,Yes,No,1182742.505,1835063.9,-87.60645552,41.70261965,"(-87.60645552, 41.70261965)"
610133,"Ward, L",Laura S Ward Elementary School,410 N Monticello Ave,Chicago,IL,60624,(773) 534-6440,http://www.lsward.cps.k12.il.us,Garfield-Humboldt Elementary Network,Garfield-Humboldt Elementary Network,Track E,Level 2,No,0,Scantron,Far Above Average,75.2,60.5,59.5,80.6,62.9,88.9,90.2,74,88.1,65.9,79.4,66.7,75,82.9,76.6,Average,54.8,39.1,31.1,48.7,34.9,72.9,52.2,46.8,52.2,55.6,69.2,59,80.4,62.2,63.1,Organized,Not Enough Data,Very Strong,Very Strong,Not Enough Data,Not Enough Data,Strong,51.7,71.4,4.5,2.7,92.9,94.4,97.5,97.5,No,No,1151927.188,1902542.787,-87.71752405,41.88845002,"(-87.71752405, 41.88845002)"
610134,Pope,Nathaniel Pope Elementary School,1852 S Albany Ave,Chicago,IL,60623,(773) 534-1795,http://www.pope.cps.k12.il.us,Austin-North Lawndale Elementary Network,Austin-North Lawndale Elementary Network,Track E,Level 3,Yes,6,Scantron,Above Average,68.8,68.2,78.9,75,73.3,75,76,74.3,60,65,73.3,66.7,62.5,56,63.1,Below Average,37.4,25,40,50,41.2,50,36,39,27.3,23.8,43.8,35.3,50,40,35.9,Organized,Neutral,Strong,Strong,Neutral,Neutral,Neutral,85.6,47.6,2,2,91.6,92.1,95.8,95.6,No,No,1155971.872,1890640.068,-87.70299144,41.85570712,"(-87.70299144, 41.85570712)"
610135,Portage Park,Portage Park Elementary School,5330 W Berteau Ave,Chicago,IL,60641,(773) 534-3576,http://www.portage.cps.k12.il.us,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 2,No,0,Scantron,Average,52.7,60.9,53.9,51.1,58,52.6,59.1,56.1,49.6,65.2,39.6,40.2,52.6,45.2,49.4,Average,51.1,48.7,36.5,45.2,49.4,55.1,62.4,49.6,40.9,56.5,49.5,49.4,59.2,59.8,52.6,Partially Organized,Not Enough Data,Neutral,Weak,Not Enough Data,Not Enough Data,Neutral,85.4,68.7,2.4,2.9,94.2,94.1,95.9,96.1,No,No,1139920.815,1927445.996,-87.76100593,41.9570151,"(-87.76100593, 41.9570151)"
610136,Prescott,William H Prescott Elementary School,1632 W Wrightwood Ave,Chicago,IL,60614,(773) 534-5505,http://www.prescott.cps.k12.il.us,Fullerton Elementary Network,Fullerton Elementary Network,Track E,Level 1,No,0,Scantron,Above Average,62.7,,41.7,61.1,50,68.8,53.3,57.3,100,83.3,50,75,43.8,73.3,67.9,Below Average,41.3,41.7,53.8,16.7,33.3,50,6.7,32.6,66.7,46.2,16.7,66.7,62.5,53.3,50,Well-organized,Very Strong,Strong,Neutral,Very Strong,Strong,Very Strong,23.5,8.3,1.6,2.2,93.5,94.9,97.6,96.5,Pending,No,1164875.342,1917368.608,-87.66955245,41.92886824,"(-87.66955245, 41.92886824)"
610137,Prussing,Ernst Prussing Elementary School,4650 N Menard Ave,Chicago,IL,60630,(773) 534-3460,http://prussingelementary.org,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 1,No,0,NWEA,Above Average,66.3,72.5,67.7,71.4,70.4,63,63.6,67.7,79.6,58.2,78,64.2,52.7,62.7,65,Above Average,60.4,53.7,63.9,61.9,63.2,60.3,66.2,61.8,74.5,56.8,56.3,71.9,48.1,53.5,59,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Neutral,47.4,17.6,2.3,2.3,95.4,95,96,96.3,No,No,1136787.381,1930557.622,-87.77245066,41.96561054,"(-87.77245066, 41.96561054)"
610138,Pulaski,Pulaski International School of Chicago,2230 W McLean Ave,Chicago,IL,60647,(773) 534-4391,http://www.pulaskischool.org,Fullerton Elementary Network,Fullerton Elementary Network,Standard,Level 1,No,0,Scantron,Above Average,63.4,80.2,50,44.4,70.3,64.9,70,63.7,74.1,63.2,50.8,62.2,47.2,76.9,63.1,Average,53.8,56.1,48.4,36.9,50,51.9,57.8,50.6,56.6,57.1,56.7,48,60.5,62.2,57,Moderately Organized,Neutral,Neutral,Neutral,Neutral,Neutral,Strong,57.1,21.3,2.1,4.3,96.1,95.2,96.2,96.8,Yes,No,1161026.753,1913565.719,-87.68380061,41.91851374,"(-87.68380061, 41.91851374)"
610139,Pullman,George M Pullman Elementary School,11311 S Forrestville Ave,Chicago,IL,60628,(773) 535-5395,,Lake Calumet Elementary Network,Lake Calumet Elementary Network,Standard,Level 2,No,0,Scantron,Far Above Average,86.4,90.5,69.2,70,92.9,95,92.3,85.1,81,92.9,90,86.7,95,80,87.6,Above Average,64.6,65.4,40,40,82.4,70,68.8,61.4,73.1,80,65,50,80,56.3,67.8,Organized,Neutral,Neutral,Strong,Strong,Neutral,Neutral,85.4,58,2.3,2.3,93.5,90.7,96.2,95.1,No,No,1181982.459,1830019.85,-87.60939383,41.68879566,"(-87.60939383, 41.68879566)"
610141,Ravenswood,Ravenswood Elementary School,4332 N Paulina St,Chicago,IL,60613,(773) 534-5525,http://www.ravenswoodelementary.org,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 1,No,0,NWEA,Far Above Average,70.7,78.6,80.6,72.2,77.8,65.4,34.6,68.6,82.9,82.4,88.9,55.2,59.3,69,72.7,Average,53.6,71.4,46.9,50,42.9,64.3,48.1,54,77.1,60,72.2,30,31,50,53.1,Well-organized,Strong,Neutral,Neutral,Strong,Strong,Strong,76.3,39.6,2.9,1.9,94.9,94.7,95.7,96.9,No,No,1164402.827,1928980.278,-87.67095905,41.96074129,"(-87.67095905, 41.96074129)"
610142,Ray,William H Ray Elementary School,5631 S Kimbark Ave,Chicago,IL,60637,(773) 535-0970,http://www.ray.cps.k12.il.us,Burnham Park Elementary Network,Burnham Park Elementary Network,Standard,Level 2,No,0,NWEA,Above Average,58.8,68.1,48.6,58.2,69.2,,,60.8,64.9,48.6,57.8,55.7,,,56.8,Average,53.4,63,54.5,52.1,55.2,,,56.2,66.2,54.5,44.3,33.3,,,50.5,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,64.6,40,1.7,1.8,95.1,93.5,94.9,97,No,No,1185667.78,1867788.013,-87.59471544,41.79234967,"(-87.59471544, 41.79234967)"
610143,Reavis,William C Reavis Math & Science Specialty ES,834 E 50th St,Chicago,IL,60615,(773) 535-1060,,Burnham Park Elementary Network,Burnham Park Elementary Network,Standard,Level 3,Yes,5,Scantron,Below Average,44.3,45.8,29.6,60,52.2,34.6,50,45.4,55.6,45.2,32.3,58.3,32,37.5,43.2,Far Below Average,25.5,25.8,23.3,41.9,20,29.6,18.5,26.9,16.7,24.2,25,28.6,35.7,14.8,24.2,Partially Organized,Not Enough Data,Weak,Very Weak,Not Enough Data,Not Enough Data,Weak,68.5,59.3,2.9,2.7,93.5,93.1,94.8,94.2,Pending,No,1182841.804,1872082.772,-87.6049443,41.80420101,"(-87.6049443, 41.80420101)"
610312,McDowell,Mary E McDowell Elementary School,1419 E 89th St,Chicago,IL,60619,(773) 535-6404,http://www.mcdowell.cps.k12.il.us,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 1,No,0,NWEA,Above Average,67.1,51.7,50,62.1,,,,54.9,86.2,87.5,65.5,,,,79.3,Average,50.3,55.2,34.5,59.4,,,,50,65.5,34.5,51.6,,,,50.6,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,,66.7,,1.8,95.5,95.7,96.1,95.5,Pending,No,1187249.141,1846211.629,-87.58960096,41.7331047,"(-87.58960096, 41.7331047)"
610144,Reilly,Frank W Reilly Elementary School,3650 W School St,Chicago,IL,60618,(773) 534-5250,http://www.reilly.cps.k12.il.us,Fullerton Elementary Network,Fullerton Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,59.2,49.4,53.4,52.5,51.5,47.8,70.3,54.1,64.4,75.5,56,64.4,49.4,75.6,64.3,Average,45.4,29.6,26.9,35.9,34.9,35.8,53.2,35.7,39.1,53.8,48,64.8,58.9,69.9,55.2,Partially Organized,Neutral,Weak,Neutral,Neutral,Weak,Neutral,43.4,41.7,1.7,1.7,97,96.7,96.7,96.2,Pending,No,1151243.469,1921732.413,-87.71953058,41.94112155,"(-87.71953058, 41.94112155)"
610145,Reinberg,Peter A Reinberg Elementary School,3425 N Major Ave,Chicago,IL,60634,(773) 534-3465,http://www.reinberg.cps.k12.il.us,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 1,No,0,Scantron,Above Average,57.4,52.1,54.4,49.3,65.1,56.8,55.2,55.8,76.1,61.8,53.6,53.1,58.2,50.9,59.1,Average,48.7,41.9,54.2,35.6,43.5,47.7,45.3,44.7,57.5,69.4,51.4,42.9,53.6,42.4,52.8,Moderately Organized,Weak,Neutral,Strong,Neutral,Neutral,Neutral,58.9,41,1.5,4.2,95.8,95.3,95.7,95.9,No,No,1137794.92,1922326.021,-87.76894541,41.94300407,"(-87.76894541, 41.94300407)"
610146,Revere,Paul Revere Elementary School,1010 E 72nd St,Chicago,IL,60619,(773) 535-0618,http://www.paulreverees.org,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 3,Yes,6,Scantron,Above Average,56.3,32,45.7,42.9,40,71.4,69,51.6,64.3,80,47.1,36.4,64.3,65.9,61.2,Far Below Average,23.9,16.7,12.8,16.7,13.3,34.4,40.5,22.8,33.3,40,25,6.7,21.9,19.5,25,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Weak,68.9,36,2.9,2.7,92.4,91.7,94.6,94.6,No,No,1184267.268,1857526.238,-87.60017165,41.76422335,"(-87.60017165, 41.76422335)"
610147,Rogers,Philip Rogers Elementary School,7345 N Washtenaw Ave,Chicago,IL,60645,(773) 534-2125,http://www.philiprogersschool.org,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,59.6,51.4,65.3,49.2,53.3,50,69,56.4,69.9,70.4,41.8,55,77.4,63.2,62.7,Above Average,60.4,51.3,56.2,50,50,55.6,76.3,56.1,56,65.8,51.4,60.9,72.7,86.4,64.6,Well-organized,Strong,Neutral,Neutral,Strong,Strong,Strong,100,89.5,2.1,2.1,96.4,95.2,95.1,95.3,No,No,1157132.164,1948795.474,-87.69714858,42.01526618,"(-87.69714858, 42.01526618)"
610148,Chavez,Cesar E Chavez Multicultural Academic Center ES,4747 S Marshfield Ave,Chicago,IL,60609,(773) 535-4600,http://www.chavez.cps.k12.il.us,Pershing Elementary Network,Pershing Elementary Network,Track E,Level 1,No,0,NWEA,Far Above Average,76.5,70.6,77.2,84.2,53.8,68.5,79.3,72.4,62.8,88.7,87,87.9,67.3,93.1,80.4,Average,54.9,40.7,47.7,39.7,34.3,40.7,62.7,43.7,50,68.1,70.5,64.7,69.5,79.7,65.9,Well-organized,Strong,Strong,Neutral,Strong,Very Strong,Neutral,31.9,45.6,2.7,2,95.1,94.8,96.1,95.3,No,No,1166186.662,1873024.079,-87.66600055,41.80715514,"(-87.66600055, 41.80715514)"
610150,Ross,Betsy Ross Elementary School,6059 S Wabash Ave,Chicago,IL,60637,(773) 535-0650,,Burnham Park Elementary Network,Burnham Park Elementary Network,Standard,Level 3,Yes,17,Scantron,Average,49.3,29.7,38.7,48,67.7,53.3,65.5,49.7,27.8,41.9,60.9,54.8,56.7,58.6,48.9,Far Below Average,20.6,9.5,11.8,13.3,17.6,31.4,35.5,19.4,2.4,14.7,23.3,20.6,37.1,38.7,21.8,Organized,Weak,Strong,Neutral,Strong,Neutral,Weak,88.2,82.1,2.8,2.9,88.9,88.5,93.9,95.3,No,No,1177801.979,1864618.42,-87.62365383,41.78383382,"(-87.62365383, 41.78383382)"
610152,Ruggles,Martha Ruggles Elementary School,7831 S Prairie Ave,Chicago,IL,60619,(773) 535-3085,,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 2,No,0,Scantron,Average,54,48.8,62.8,64.1,60.5,55.1,62.2,58.6,61.9,60.5,57.5,38.5,40.4,36.8,49.4,Far Below Average,28.3,27.7,20,24.4,40.5,24.5,47.4,30,25.5,44.4,33.3,11.9,16,28.9,26.6,Partially Organized,Neutral,Weak,Neutral,Weak,Neutral,Weak,85.3,74,1.2,1.9,93.9,93.2,96.7,97.4,No,No,1179432.46,1853011.922,-87.61802983,41.75194729,"(-87.61802983, 41.75194729)"
610153,Ryder,William H Ryder Math & Science Specialty ES,8716 S Wallace St,Chicago,IL,60620,(773) 535-3843,,Englewood-Gresham Elementary Network,Englewood-Gresham Elementary Network,Track E,Level 3,Yes,5,Scantron,Above Average,55.8,35,60.9,45.5,37.5,42.3,64,47.9,69.6,87,56.5,66.7,54.2,48,63.4,Below Average,32.8,27.3,23.1,18.2,0,34.6,36,22.7,33.3,61.5,52.2,35.7,38.5,35.7,42.6,Well-organized,Strong,Not Enough Data,Not Enough Data,Strong,Strong,Not Enough Data,86.3,54.5,2.7,2.4,93,92.7,94.3,93.5,No,No,1173792.13,1846923.856,-87.63887904,41.73536767,"(-87.63887904, 41.73536767)"
610154,Ryerson,Martin A Ryerson Elementary School,646 N Lawndale Ave,Chicago,IL,60624,(773) 534-6700,http://www.ryersonschool.org,Garfield-Humboldt Elementary Network,Garfield-Humboldt Elementary Network,Track E,Level 2,No,0,Scantron,Above Average,66.3,58,72.2,71.1,69.8,60.5,58.1,64.9,64.7,91.2,69.8,68.2,62.2,48,67.8,Below Average,44,36.5,42.1,22.9,27.3,25,34.4,31,32.7,63.2,54.3,55.6,78.3,69.2,57.3,Partially Organized,Weak,Neutral,Weak,Neutral,Neutral,Weak,33,33.3,1.9,3.1,95.5,94.8,96.8,96.6,No,No,1151558.259,1904275.283,-87.71883334,41.89321142,"(-87.71883334, 41.89321142)"
610169,Sexton,Austin O Sexton Elementary School,6020 S Langley Ave,Chicago,IL,60637,(773) 535-0640,,Burnham Park Elementary Network,Burnham Park Elementary Network,Standard,Level 2,Yes,6,Scantron,Average,46.3,,35.3,15,43.5,56.7,34.5,38.2,,45.5,58.8,54.5,71.4,49.1,54.5,Far Below Average,24.8,,10.8,11.5,24,13.5,30.2,20.2,,13.5,16.7,32,43.2,35.5,29.5,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,76.9,58.3,3.7,3.3,90.5,90.4,94.1,93.9,No,No,1181884.66,1865139.761,-87.60866927,41.78517099,"(-87.60866927, 41.78517099)"
610155,Sauganash,Sauganash Elementary School,6040 N Kilpatrick Ave,Chicago,IL,60646,(773) 534-3470,http://www.sauganash.cps.k12.il.us,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 1,No,0,NWEA,Above Average,64.3,64.8,56.1,65.5,51.1,63,50,58.9,77.5,42.4,71.9,72.3,83.3,75,69.7,Far Above Average,73.8,71.8,73.1,76.3,77.1,80,71.2,74.7,78.9,56.7,65.5,72.9,80,86.5,72.9,Well-organized,Very Strong,Very Strong,Strong,Strong,Strong,Very Strong,16.7,,1,,96.3,96.8,95.4,95,No,No,1143919.392,1939921.031,-87.74599137,41.99117332,"(-87.74599137, 41.99117332)"
